disease_id,outcome,income,sex,age_group,rel_year,estimate,ci_low,ci_high,p_value,n
43,78,High,Male,25-44,-5,0,0,0,,2373
43,78,Low,Male,45-64,0,-.0074155568145216,-.029497858,.014666745,.51041192,3928
43,78,Low,Male,45-64,1,-.0112061463296413,-.041814897,.019402606,.47301996,3928
43,78,Low,Male,45-64,2,-.0114058954641223,-.050638191,.027826402,.56879622,3928
43,78,Low,Male,45-64,3,-.0109585896134377,-.059260361,.037343182,.65655094,3928
43,78,Low,Male,45-64,4,-.0124126691371202,-.070158392,.045333058,.67352897,3928
43,78,Low,Male,45-64,5,-.006505848839879,-.073949993,.060938299,.85004032,3928
43,78,Low,Male,45-64,-1,-.0002553036611062,-.013925598,.01341499,.97080028,3928
43,78,Low,Male,45-64,-2,0,0,0,,3928
43,78,Low,Male,45-64,-3,.0093523608520627,-.00033242017,.019037142,.058394447,3928
43,78,Low,Male,45-64,-4,.0036899626720697,-.0054946747,.0128746,.43102586,3928
43,78,Low,Male,45-64,-5,0,0,0,,3928
43,78,Medium,Male,45-64,0,.0008848553407006,-.008579337,.010349047,.85460162,10354
43,78,Medium,Male,45-64,1,.0026594528462738,-.010777825,.01609673,.69807857,10354
43,78,Medium,Male,45-64,2,.0040464750491083,-.013535935,.021628885,.65193117,10354
43,78,Medium,Male,45-64,3,.0019346012268215,-.019872591,.023741795,.86196035,10354
43,78,Medium,Male,45-64,4,-.0004749114159495,-.026670393,.02572057,.97165406,10354
43,78,Medium,Male,45-64,5,-.0036317321937531,-.034384299,.027120834,.81695223,10354
43,78,Medium,Male,45-64,-1,.000801142421551,-.0049395273,.0065418123,.78444666,10354
43,78,Medium,Male,45-64,-2,0,0,0,,10354
43,78,Medium,Male,45-64,-3,-.0018392381025478,-.0056495089,.0019710327,.34409633,10354
43,78,Medium,Male,45-64,-4,.0008198462310247,-.0024010013,.0040406939,.61784595,10354
43,78,Medium,Male,45-64,-5,0,0,0,,10354
43,78,High,Male,45-64,0,-.0033797523938119,-.010529736,.003770231,.35419673,14067
43,78,High,Male,45-64,1,-.0037120771594346,-.014109374,.0066852192,.48407364,14067
43,78,High,Male,45-64,2,-.0097116203978658,-.02343663,.0040133889,.16548203,14067
43,78,High,Male,45-64,3,-.0060144029557705,-.023305412,.011276606,.49539399,14067
43,78,High,Male,45-64,4,-.0012893010862172,-.022271365,.019692764,.90413648,14067
43,78,High,Male,45-64,5,.0029945783317089,-.021892058,.027881214,.81355345,14067
43,78,High,Male,45-64,-1,-.0024402188137174,-.0068308511,.0019504136,.27601027,14067
43,78,High,Male,45-64,-2,0,0,0,,14067
43,78,High,Male,45-64,-3,.0003872366214637,-.0025143647,.0032888378,.79364979,14067
43,78,High,Male,45-64,-4,-.0008000623784028,-.0033283043,.0017281796,.53509837,14067
43,78,High,Male,45-64,-5,0,0,0,,14067
43,79,Low,Female,25-44,0,.0926244556903839,.0011620163,.18408689,.047155432,611
43,79,Low,Female,25-44,1,.1259353011846542,-.0024672435,.25433785,.054563142,611
43,79,Low,Female,25-44,2,.2061387151479721,.041095816,.37118161,.014363507,611
43,79,Low,Female,25-44,3,.1999303698539734,-.0069686999,.40682945,.058227137,611
43,79,Low,Female,25-44,4,.2746181488037109,.02567501,.5235613,.030606875,611
43,79,Low,Female,25-44,5,.295911580324173,.0048153736,.58700776,.046324696,611
43,79,Low,Female,25-44,-1,.0206957440823317,-.04153496,.082926445,.51451272,611
43,79,Low,Female,25-44,-2,0,0,0,,611
43,79,Low,Female,25-44,-3,.0013042421778664,-.046884019,.049492501,.95769328,611
43,79,Low,Female,25-44,-4,-.0226110462099314,-.082765251,.037543155,.46128407,611
43,79,Low,Female,25-44,-5,0,0,0,,611
43,79,Medium,Female,25-44,0,.0210876278579235,-.0026601155,.04483537,.081780106,2163
43,79,Medium,Female,25-44,1,.0271399319171906,-.0069203433,.061200205,.11834252,2163
43,79,Medium,Female,25-44,2,.0399104133248329,-.0058356943,.085656524,.087271668,2163
43,79,Medium,Female,25-44,3,.05232298001647,-.006988355,.11163431,.083797805,2163
43,79,Medium,Female,25-44,4,.0644365176558495,-.0057214913,.13459453,.071835525,2163
43,79,Medium,Female,25-44,5,.0680673196911812,-.014185848,.15032049,.10481036,2163
43,79,Medium,Female,25-44,-1,.0120626213029027,-.0034736572,.027598899,.12806518,2163
43,79,Medium,Female,25-44,-2,0,0,0,,2163
43,79,Medium,Female,25-44,-3,-.0008265328942798,-.012130501,.010477435,.88604307,2163
43,79,Medium,Female,25-44,-4,-.0000949726309045,-.01209482,.011904875,.98762339,2163
43,79,Medium,Female,25-44,-5,0,0,0,,2163
43,79,High,Female,25-44,0,.0122510623186827,.0010478151,.02345431,.032087855,4307
43,79,High,Female,25-44,1,.016456414014101,.00021490254,.032697927,.047040641,4307
43,79,High,Female,25-44,2,.021837841719389,-.0002146709,.043890353,.052267943,4307
43,79,High,Female,25-44,3,.0149966152384877,-.013422314,.043415546,.3010014,4307
43,79,High,Female,25-44,4,.0264709461480379,-.0084746554,.061416548,.13762847,4307
43,79,High,Female,25-44,5,.0274545326828957,-.014383969,.069293037,.19838825,4307
43,79,High,Female,25-44,-1,.0062294937670231,-.00094091211,.0133999,.088604443,4307
43,79,High,Female,25-44,-2,0,0,0,,4307
43,79,High,Female,25-44,-3,.0030081821605563,-.0022055402,.0082219047,.25811023,4307
43,79,High,Female,25-44,-4,-.0059844464994967,-.011829117,-.00013977554,.044763137,4307
43,79,High,Female,25-44,-5,0,0,0,,4307
43,79,Low,Female,45-64,0,-.000730678497348,-.020199794,.018738437,.94136125,4914
43,79,Low,Female,45-64,1,.0108210295438766,-.016819296,.038461357,.44288605,4914
43,79,Low,Female,45-64,2,.0184110682457685,-.018039981,.054862119,.32218546,4914
43,79,Low,Female,45-64,3,.0014017384964973,-.044939037,.047742516,.9527235,4914
43,79,Low,Female,45-64,4,.020554369315505,-.035132241,.076240979,.46940252,4914
43,79,Low,Female,45-64,5,.0228058975189924,-.042640395,.088252187,.49460933,4914
43,79,Low,Female,45-64,-1,-.0026719870511442,-.015703572,.010359598,.68777454,4914
43,79,Low,Female,45-64,-2,0,0,0,,4914
43,79,Low,Female,45-64,-3,.0056235305964947,-.0033770194,.014624081,.22072403,4914
43,79,Low,Female,45-64,-4,.003087884048,-.0080113122,.01418708,.58555579,4914
43,79,Low,Female,45-64,-5,0,0,0,,4914
43,79,Medium,Female,45-64,0,-.0008362558437511,-.0082414541,.0065689422,.82482821,9291
43,79,Medium,Female,45-64,1,.0012225923128426,-.0093330592,.011778244,.82041281,9291
43,79,Medium,Female,45-64,2,-.0005131335929036,-.015005773,.013979506,.94467384,9291
43,79,Medium,Female,45-64,3,-.0132755860686302,-.031992927,.0054417541,.16447946,9291
43,79,Medium,Female,45-64,4,-.0031973831355572,-.025874155,.019479388,.78227437,9291
43,79,Medium,Female,45-64,5,.0002149883657694,-.026790416,.027220393,.98755074,9291
43,79,Medium,Female,45-64,-1,.0035425522364676,-.00097596808,.0080610728,.12437806,9291
43,79,Medium,Female,45-64,-2,0,0,0,,9291
43,79,Medium,Female,45-64,-3,.0040845489129424,.00080800679,.0073610912,.014551904,9291
43,79,Medium,Female,45-64,-4,.0028721583075821,-.00069485139,.006439168,.11452124,9291
43,79,Medium,Female,45-64,-5,0,0,0,,9291
43,79,High,Female,45-64,0,.0011660946765915,-.0052089565,.0075411457,.7199586,7643
43,79,High,Female,45-64,1,-.0013369944645092,-.010352677,.007678688,.77131045,7643
43,79,High,Female,45-64,2,-.002979587065056,-.015119986,.0091608111,.63048965,7643
43,79,High,Female,45-64,3,-.0176179427653551,-.033401385,-.0018345007,.028683467,7643
43,79,High,Female,45-64,4,-.0086401682347059,-.027791273,.010510936,.37655097,7643
43,79,High,Female,45-64,5,-.0063176760450006,-.029432572,.01679722,.59216607,7643
43,79,High,Female,45-64,-1,.0022543361410499,-.0019634892,.0064721615,.2948333,7643
43,79,High,Female,45-64,-2,0,0,0,,7643
43,79,High,Female,45-64,-3,.0011303828796372,-.0020135636,.0042743296,.4809947,7643
43,79,High,Female,45-64,-4,-.0005463268607855,-.0037692757,.002676622,.73970616,7643
43,79,High,Female,45-64,-5,0,0,0,,7643
43,79,Low,Male,25-44,0,.0085757793858647,-.060005754,.077157311,.80638808,511
43,79,Low,Male,25-44,1,.026562063023448,-.070746899,.12387102,.59264028,511
43,79,Low,Male,25-44,2,.023072836920619,-.10536087,.15150654,.72475594,511
43,79,Low,Male,25-44,3,.0296223070472479,-.12940308,.1886477,.7150389,511
43,79,Low,Male,25-44,4,.0382807664573193,-.14796625,.22452779,.68705583,511
43,79,Low,Male,25-44,5,.0219176355749369,-.20021203,.2440473,.84665036,511
43,79,Low,Male,25-44,-1,.0130329877138138,-.030012295,.05607827,.55288887,511
43,79,Low,Male,25-44,-2,0,0,0,,511
43,79,Low,Male,25-44,-3,.0127888508141041,-.018028198,.043605901,.41599694,511
43,79,Low,Male,25-44,-4,.0149267949163914,-.026083335,.055936925,.47559991,511
43,79,Low,Male,25-44,-5,0,0,0,,511
43,79,Medium,Male,25-44,0,-.0077227535657585,-.025464093,.010018586,.3935582,1567
43,79,Medium,Male,25-44,1,-.009853390045464,-.035166051,.015459269,.44548494,1567
43,79,Medium,Male,25-44,2,-.0068781445734203,-.040931087,.027174797,.69218737,1567
43,79,Medium,Male,25-44,3,-.0082339337095618,-.051676355,.03520849,.71027118,1567
43,79,Medium,Male,25-44,4,-.0166957136243582,-.069390438,.035999008,.5345974,1567
43,79,Medium,Male,25-44,5,-.0169978048652411,-.079688102,.045692496,.5951187,1567
43,79,Medium,Male,25-44,-1,-.0022868008818477,-.013943428,.0093698259,.70059794,1567
43,79,Medium,Male,25-44,-2,0,0,0,,1567
43,79,Medium,Male,25-44,-3,-.003898206865415,-.011850242,.0040538278,.33664197,1567
43,79,Medium,Male,25-44,-4,-.0042876563966274,-.013955481,.0053801686,.3847076,1567
43,79,Medium,Male,25-44,-5,0,0,0,,1567
43,79,High,Male,25-44,0,-.001836848212406,-.015804194,.012130497,.79659218,2073
43,79,High,Male,25-44,1,-.0026347739621997,-.022403134,.017133586,.79391247,2073
43,79,High,Male,25-44,2,-.0045589441433549,-.031333257,.022215366,.73857939,2073
43,79,High,Male,25-44,3,-.0027558419387788,-.037214413,.031702731,.8754403,2073
43,79,High,Male,25-44,4,-.0059585655108094,-.048536699,.036619566,.78386116,2073
43,79,High,Male,25-44,5,-.013221831060946,-.064611748,.038168084,.61406624,2073
43,79,High,Male,25-44,-1,.0007472233846784,-.0082302885,.0097247353,.87041116,2073
43,79,High,Male,25-44,-2,0,0,0,,2073
43,79,High,Male,25-44,-3,-.0016768724890426,-.0077887671,.0044350224,.5907498,2073
43,79,High,Male,25-44,-4,.0057615824043751,-.00081843958,.012341605,.086123556,2073
43,79,High,Male,25-44,-5,0,0,0,,2073
43,79,Low,Male,45-64,0,.0291976202279329,.0074020829,.050993159,.0086485064,2171
43,79,Low,Male,45-64,1,.0298800114542246,.00045236837,.059307653,.046576664,2171
43,79,Low,Male,45-64,2,.0425320863723755,.0038737943,.081190377,.031052146,2171
43,79,Low,Male,45-64,3,.040066871792078,-.0079517365,.08808548,.10195895,2171
43,79,Low,Male,45-64,4,.0724768042564392,.016280578,.12867303,.011476974,2171
43,79,Low,Male,45-64,5,.0765212923288345,.01116708,.14187551,.021738548,2171
43,79,Low,Male,45-64,-1,.0123603325337172,-.002934159,.027654825,.11319704,2171
43,79,Low,Male,45-64,-2,0,0,0,,2171
43,79,Low,Male,45-64,-3,.0049813212826848,-.005425531,.015388174,.34815741,2171
43,79,Low,Male,45-64,-4,-.0067299208603799,-.018203001,.0047431597,.25026587,2171
43,79,Low,Male,45-64,-5,0,0,0,,2171
43,79,Medium,Male,45-64,0,-.0031135799363256,-.00966617,.0034390106,.35168347,7154
43,79,Medium,Male,45-64,1,-.0015944128390402,-.010405254,.0072164279,.72282761,7154
43,79,Medium,Male,45-64,2,-.0028659026138484,-.014386532,.0086547267,.62585104,7154
43,79,Medium,Male,45-64,3,-.0112735917791724,-.026042832,.0034956487,.13462797,7154
43,79,Medium,Male,45-64,4,-.0084108645096421,-.026025834,.0092041045,.34934092,7154
43,79,Medium,Male,45-64,5,-.0088578835129738,-.030031545,.012315777,.4122417,7154
43,79,Medium,Male,45-64,-1,-.0005102691357024,-.0049870345,.0039664963,.82322103,7154
43,79,Medium,Male,45-64,-2,0,0,0,,7154
43,79,Medium,Male,45-64,-3,-.000272650300758,-.0035622807,.0030169801,.8709529,7154
43,79,Medium,Male,45-64,-4,.0005734221776947,-.0029527999,.0040996443,.74993241,7154
43,79,Medium,Male,45-64,-5,0,0,0,,7154
43,79,High,Male,45-64,0,-.0004564099945128,-.0068370933,.0059242733,.88850302,9719
43,79,High,Male,45-64,1,.0004422289784998,-.0081464536,.0090309111,.91961408,9719
43,79,High,Male,45-64,2,-.0007274240488186,-.012246289,.01079144,.90149319,9719
43,79,High,Male,45-64,3,-.0141974817961454,-.028798131,.00040316724,.056665961,9719
43,79,High,Male,45-64,4,-.0083528105169535,-.026328625,.0096230041,.36242607,9719
43,79,High,Male,45-64,5,-.0045523149892688,-.026135605,.017030975,.67931342,9719
43,79,High,Male,45-64,-1,-.0015192525461316,-.0055306703,.0024921652,.45789659,9719
43,79,High,Male,45-64,-2,0,0,0,,9719
43,79,High,Male,45-64,-3,.000902479107026,-.0020967147,.003901673,.5553394,9719
43,79,High,Male,45-64,-4,-.0005540861166082,-.0036612246,.0025530523,.72669852,9719
43,79,High,Male,45-64,-5,0,0,0,,9719
43,80,Low,Female,25-44,0,1635.329345703125,1397.3519,1873.3068,0,10422
43,80,Low,Female,25-44,1,773.6781005859375,476.28329,1071.0729,3.4149502e-07,10422
43,80,Low,Female,25-44,2,621.4327392578125,236.88382,1005.9816,.0015382519,10422
43,80,Low,Female,25-44,3,481.0974731445313,-6.2364173,968.43134,.053000376,10422
43,80,Low,Female,25-44,4,361.944580078125,-259.79742,983.68658,.25386742,10422
43,80,Low,Female,25-44,5,235.5160827636719,-511.0723,982.10449,.53638119,10422
43,80,Low,Female,25-44,-1,41.86398696899414,-87.898262,171.62624,.52716696,10422
43,80,Low,Female,25-44,-2,0,0,0,,10422
43,80,Low,Female,25-44,-3,51.30261611938477,-50.285294,152.89053,.32226509,10422
43,80,Low,Female,25-44,-4,48.09468460083008,-64.72715,160.91652,.40342158,10422
43,80,Low,Female,25-44,-5,0,0,0,,10422
43,80,Medium,Female,25-44,0,1635.329345703125,1397.3519,1873.3068,0,10422
43,80,Medium,Female,25-44,1,773.6781005859375,476.28329,1071.0729,3.4149502e-07,10422
43,80,Medium,Female,25-44,2,621.4327392578125,236.88382,1005.9816,.0015382519,10422
43,80,Medium,Female,25-44,3,481.0974731445313,-6.2364173,968.43134,.053000376,10422
43,80,Medium,Female,25-44,4,361.944580078125,-259.79742,983.68658,.25386742,10422
43,80,Medium,Female,25-44,5,235.5160827636719,-511.0723,982.10449,.53638119,10422
43,80,Medium,Female,25-44,-1,41.86398696899414,-87.898262,171.62624,.52716696,10422
43,80,Medium,Female,25-44,-2,0,0,0,,10422
43,80,Medium,Female,25-44,-3,51.30261611938477,-50.285294,152.89053,.32226509,10422
43,80,Medium,Female,25-44,-4,48.09468460083008,-64.72715,160.91652,.40342158,10422
43,80,Medium,Female,25-44,-5,0,0,0,,10422
43,80,High,Female,25-44,0,1635.329345703125,1397.3519,1873.3068,0,10422
43,80,High,Female,25-44,1,773.6781005859375,476.28329,1071.0729,3.4149502e-07,10422
43,80,High,Female,25-44,2,621.4327392578125,236.88382,1005.9816,.0015382519,10422
43,80,High,Female,25-44,3,481.0974731445313,-6.2364173,968.43134,.053000376,10422
43,80,High,Female,25-44,4,361.944580078125,-259.79742,983.68658,.25386742,10422
43,80,High,Female,25-44,5,235.5160827636719,-511.0723,982.10449,.53638119,10422
43,80,High,Female,25-44,-1,41.86398696899414,-87.898262,171.62624,.52716696,10422
43,80,High,Female,25-44,-2,0,0,0,,10422
43,80,High,Female,25-44,-3,51.30261611938477,-50.285294,152.89053,.32226509,10422
43,80,High,Female,25-44,-4,48.09468460083008,-64.72715,160.91652,.40342158,10422
43,80,High,Female,25-44,-5,0,0,0,,10422
43,80,Low,Female,45-64,0,1347.818603515625,1212.8414,1482.7958,0,41730
43,80,Low,Female,45-64,1,427.0075073242188,251.33835,602.67664,1.8954167e-06,41730
43,80,Low,Female,45-64,2,246.4383850097656,22.011387,470.86539,.031378992,41730
43,80,Low,Female,45-64,3,103.9419021606445,-170.50697,378.39078,.45789957,41730
43,80,Low,Female,45-64,4,10.99808502197266,-320.36688,342.36304,.94813192,41730
43,80,Low,Female,45-64,5,10.76084327697754,-392.9082,414.4299,.95833039,41730
43,80,Low,Female,45-64,-1,-.2288389056921005,-89.794449,89.336769,.9960044,41730
43,80,Low,Female,45-64,-2,0,0,0,,41730
43,80,Low,Female,45-64,-3,-11.23027992248535,-68.756035,46.295479,.70199066,41730
43,80,Low,Female,45-64,-4,30.82766532897949,-37.014988,98.670319,.37313148,41730
43,80,Low,Female,45-64,-5,0,0,0,,41730
43,80,Medium,Female,45-64,0,1347.818603515625,1212.8414,1482.7958,0,41730
43,80,Medium,Female,45-64,1,427.0075073242188,251.33835,602.67664,1.8954167e-06,41730
43,80,Medium,Female,45-64,2,246.4383850097656,22.011387,470.86539,.031378992,41730
43,80,Medium,Female,45-64,3,103.9419021606445,-170.50697,378.39078,.45789957,41730
43,80,Medium,Female,45-64,4,10.99808502197266,-320.36688,342.36304,.94813192,41730
43,80,Medium,Female,45-64,5,10.76084327697754,-392.9082,414.4299,.95833039,41730
43,80,Medium,Female,45-64,-1,-.2288389056921005,-89.794449,89.336769,.9960044,41730
43,80,Medium,Female,45-64,-2,0,0,0,,41730
43,80,Medium,Female,45-64,-3,-11.23027992248535,-68.756035,46.295479,.70199066,41730
43,80,Medium,Female,45-64,-4,30.82766532897949,-37.014988,98.670319,.37313148,41730
43,80,Medium,Female,45-64,-5,0,0,0,,41730
43,80,High,Female,45-64,0,1347.818603515625,1212.8414,1482.7958,0,41730
43,80,High,Female,45-64,1,427.0075073242188,251.33835,602.67664,1.8954167e-06,41730
43,80,High,Female,45-64,2,246.4383850097656,22.011387,470.86539,.031378992,41730
43,80,High,Female,45-64,3,103.9419021606445,-170.50697,378.39078,.45789957,41730
43,80,High,Female,45-64,4,10.99808502197266,-320.36688,342.36304,.94813192,41730
43,80,High,Female,45-64,5,10.76084327697754,-392.9082,414.4299,.95833039,41730
43,80,High,Female,45-64,-1,-.2288389056921005,-89.794449,89.336769,.9960044,41730
43,80,High,Female,45-64,-2,0,0,0,,41730
43,80,High,Female,45-64,-3,-11.23027992248535,-68.756035,46.295479,.70199066,41730
43,80,High,Female,45-64,-4,30.82766532897949,-37.014988,98.670319,.37313148,41730
43,80,High,Female,45-64,-5,0,0,0,,41730
43,80,Low,Female,65-75,0,1284.064697265625,1166.7866,1401.3428,0,63917
43,80,Low,Female,65-75,1,517.7697143554688,366.09198,669.44745,2.2212204e-11,63917
43,80,Low,Female,65-75,2,330.630859375,136.97687,524.28485,.00081879209,63917
43,80,Low,Female,65-75,3,223.2466430664063,-11.654284,458.14758,.06249642,63917
43,80,Low,Female,65-75,4,170.771484375,-109.75961,451.30258,.23281562,63917
43,80,Low,Female,65-75,5,220.3763580322266,-118.33202,559.08472,.20222096,63917
43,80,Low,Female,65-75,-1,15.06308174133301,-65.094017,95.220184,.71263301,63917
43,80,Low,Female,65-75,-2,0,0,0,,63917
43,80,Low,Female,65-75,-3,-51.66394424438477,-109.07725,5.7493587,.077778131,63917
43,80,Low,Female,65-75,-4,-42.6113166809082,-107.03596,21.813328,.19484802,63917
43,80,Low,Female,65-75,-5,0,0,0,,63917
43,80,Medium,Female,65-75,0,1284.064697265625,1166.7866,1401.3428,0,63917
43,80,Medium,Female,65-75,1,517.7697143554688,366.09198,669.44745,2.2212204e-11,63917
43,80,Medium,Female,65-75,2,330.630859375,136.97687,524.28485,.00081879209,63917
43,80,Medium,Female,65-75,3,223.2466430664063,-11.654284,458.14758,.06249642,63917
43,80,Medium,Female,65-75,4,170.771484375,-109.75961,451.30258,.23281562,63917
43,80,Medium,Female,65-75,5,220.3763580322266,-118.33202,559.08472,.20222096,63917
43,80,Medium,Female,65-75,-1,15.06308174133301,-65.094017,95.220184,.71263301,63917
43,80,Medium,Female,65-75,-2,0,0,0,,63917
43,80,Medium,Female,65-75,-3,-51.66394424438477,-109.07725,5.7493587,.077778131,63917
43,80,Medium,Female,65-75,-4,-42.6113166809082,-107.03596,21.813328,.19484802,63917
43,80,Medium,Female,65-75,-5,0,0,0,,63917
43,80,High,Female,65-75,0,1284.064697265625,1166.7866,1401.3428,0,63917
43,80,High,Female,65-75,1,517.7697143554688,366.09198,669.44745,2.2212204e-11,63917
43,80,High,Female,65-75,2,330.630859375,136.97687,524.28485,.00081879209,63917
43,80,High,Female,65-75,3,223.2466430664063,-11.654284,458.14758,.06249642,63917
43,80,High,Female,65-75,4,170.771484375,-109.75961,451.30258,.23281562,63917
43,80,High,Female,65-75,5,220.3763580322266,-118.33202,559.08472,.20222096,63917
43,80,High,Female,65-75,-1,15.06308174133301,-65.094017,95.220184,.71263301,63917
43,80,High,Female,65-75,-2,0,0,0,,63917
43,80,High,Female,65-75,-3,-51.66394424438477,-109.07725,5.7493587,.077778131,63917
43,80,High,Female,65-75,-4,-42.6113166809082,-107.03596,21.813328,.19484802,63917
43,80,High,Female,65-75,-5,0,0,0,,63917
43,80,Low,Female,76+,0,1133.793823242188,885.51825,1382.0693,3.5328698e-19,11526
43,80,Low,Female,76+,1,207.1604919433594,-121.99596,536.31696,.21736653,11526
43,80,Low,Female,76+,2,-79.57181549072266,-488.54977,329.40616,.70294899,11526
43,80,Low,Female,76+,3,-94.19491577148438,-590.133,401.74319,.70969307,11526
43,80,Low,Female,76+,4,-71.90104675292969,-661.76514,517.96307,.81117326,11526
43,80,Low,Female,76+,5,-162.1197204589844,-896.98834,572.7489,.66545326,11526
43,80,Low,Female,76+,-1,-13.02575492858887,-187.55501,161.50351,.88369882,11526
43,80,Low,Female,76+,-2,0,0,0,,11526
43,80,Low,Female,76+,-3,-20.08336448669434,-149.80722,109.64049,.76155466,11526
43,80,Low,Female,76+,-4,44.16215896606445,-105.7514,194.07571,.56367946,11526
43,80,Low,Female,76+,-5,0,0,0,,11526
43,80,Medium,Female,76+,0,1133.793823242188,885.51825,1382.0693,3.5328698e-19,11526
43,80,Medium,Female,76+,1,207.1604919433594,-121.99596,536.31696,.21736653,11526
43,80,Medium,Female,76+,2,-79.57181549072266,-488.54977,329.40616,.70294899,11526
43,80,Medium,Female,76+,3,-94.19491577148438,-590.133,401.74319,.70969307,11526
43,80,Medium,Female,76+,4,-71.90104675292969,-661.76514,517.96307,.81117326,11526
43,80,Medium,Female,76+,5,-162.1197204589844,-896.98834,572.7489,.66545326,11526
43,80,Medium,Female,76+,-1,-13.02575492858887,-187.55501,161.50351,.88369882,11526
43,80,Medium,Female,76+,-2,0,0,0,,11526
43,80,Medium,Female,76+,-3,-20.08336448669434,-149.80722,109.64049,.76155466,11526
43,80,Medium,Female,76+,-4,44.16215896606445,-105.7514,194.07571,.56367946,11526
43,80,Medium,Female,76+,-5,0,0,0,,11526
43,80,High,Female,76+,0,1133.793823242188,885.51825,1382.0693,3.5328698e-19,11526
43,80,High,Female,76+,1,207.1604919433594,-121.99596,536.31696,.21736653,11526
43,80,High,Female,76+,2,-79.57181549072266,-488.54977,329.40616,.70294899,11526
43,80,High,Female,76+,3,-94.19491577148438,-590.133,401.74319,.70969307,11526
43,80,High,Female,76+,4,-71.90104675292969,-661.76514,517.96307,.81117326,11526
43,80,High,Female,76+,5,-162.1197204589844,-896.98834,572.7489,.66545326,11526
43,80,High,Female,76+,-1,-13.02575492858887,-187.55501,161.50351,.88369882,11526
43,80,High,Female,76+,-2,0,0,0,,11526
43,80,High,Female,76+,-3,-20.08336448669434,-149.80722,109.64049,.76155466,11526
43,80,High,Female,76+,-4,44.16215896606445,-105.7514,194.07571,.56367946,11526
43,80,High,Female,76+,-5,0,0,0,,11526
43,80,Low,Male,25-44,0,2027.974731445313,1664.5974,2391.3521,7.5375087e-28,6199
43,80,Low,Male,25-44,1,1127.669921875,602.51715,1652.8228,.00002567953,6199
43,80,Low,Male,25-44,2,744.5587158203125,46.526741,1442.5907,.036560152,6199
43,80,Low,Male,25-44,3,552.6849365234375,-269.26547,1374.6354,.18753141,6199
43,80,Low,Male,25-44,4,325.763427734375,-678.14044,1329.6674,.5247677,6199
43,80,Low,Male,25-44,5,21.4814567565918,-1123.2656,1166.2285,.97066051,6199
43,80,Low,Male,25-44,-1,167.3624114990234,-56.149799,390.87463,.14220828,6199
43,80,Low,Male,25-44,-2,0,0,0,,6199
43,80,Low,Male,25-44,-3,-139.7615814208984,-276.25476,-3.2683938,.044756785,6199
43,80,Low,Male,25-44,-4,59.79754257202148,-121.5919,241.18698,.51818794,6199
43,80,Low,Male,25-44,-5,0,0,0,,6199
43,80,Medium,Male,25-44,0,2027.974731445313,1664.5974,2391.3521,7.5375087e-28,6199
43,80,Medium,Male,25-44,1,1127.669921875,602.51715,1652.8228,.00002567953,6199
43,80,Medium,Male,25-44,2,744.5587158203125,46.526741,1442.5907,.036560152,6199
43,80,Medium,Male,25-44,3,552.6849365234375,-269.26547,1374.6354,.18753141,6199
43,80,Medium,Male,25-44,4,325.763427734375,-678.14044,1329.6674,.5247677,6199
43,80,Medium,Male,25-44,5,21.4814567565918,-1123.2656,1166.2285,.97066051,6199
43,80,Medium,Male,25-44,-1,167.3624114990234,-56.149799,390.87463,.14220828,6199
43,80,Medium,Male,25-44,-2,0,0,0,,6199
43,80,Medium,Male,25-44,-3,-139.7615814208984,-276.25476,-3.2683938,.044756785,6199
43,80,Medium,Male,25-44,-4,59.79754257202148,-121.5919,241.18698,.51818794,6199
43,80,Medium,Male,25-44,-5,0,0,0,,6199
43,80,High,Male,25-44,0,2027.974731445313,1664.5974,2391.3521,7.5375087e-28,6199
43,80,High,Male,25-44,1,1127.669921875,602.51715,1652.8228,.00002567953,6199
43,80,High,Male,25-44,2,744.5587158203125,46.526741,1442.5907,.036560152,6199
43,80,High,Male,25-44,3,552.6849365234375,-269.26547,1374.6354,.18753141,6199
43,80,High,Male,25-44,4,325.763427734375,-678.14044,1329.6674,.5247677,6199
43,80,High,Male,25-44,5,21.4814567565918,-1123.2656,1166.2285,.97066051,6199
43,80,High,Male,25-44,-1,167.3624114990234,-56.149799,390.87463,.14220828,6199
43,80,High,Male,25-44,-2,0,0,0,,6199
43,80,High,Male,25-44,-3,-139.7615814208984,-276.25476,-3.2683938,.044756785,6199
43,80,High,Male,25-44,-4,59.79754257202148,-121.5919,241.18698,.51818794,6199
43,80,High,Male,25-44,-5,0,0,0,,6199
43,80,Low,Male,45-64,0,1766.1630859375,1593.3146,1939.0116,0,36442
43,80,Low,Male,45-64,1,901.20751953125,675.20331,1127.2118,5.4686095e-15,36442
43,80,Low,Male,45-64,2,560.5719604492188,271.06412,850.07983,.00014756378,36442
43,80,Low,Male,45-64,3,503.4529724121094,145.56737,861.33856,.0058295871,36442
43,80,Low,Male,45-64,4,275.7327880859375,-154.73553,706.20111,.2093114,36442
43,80,Low,Male,45-64,5,333.4123840332031,-192.13344,858.95819,.21370323,36442
43,80,Low,Male,45-64,-1,-12.09875106811523,-121.43374,97.236237,.82829487,36442
43,80,Low,Male,45-64,-2,0,0,0,,36442
43,80,Low,Male,45-64,-3,12.33148574829102,-66.94854,91.611511,.7604689,36442
43,80,Low,Male,45-64,-4,58.80937576293945,-35.644936,153.26369,.22233601,36442
43,80,Low,Male,45-64,-5,0,0,0,,36442
