sex,age_group,disease_id_from,disease_id_to,link_strength
Male,65-75,39,46,0.0157702856597486
Male,65-75,39,52,0.0134274611816038
Male,65-75,39,142,0.0043318849310305
Male,65-75,39,143,0.0040445868275627
Male,65-75,39,153,0.0082373823638651
Male,65-75,39,196,0.0166789423798698
Male,65-75,39,200,0.0041720523325126
Male,65-75,39,206,0.0088732851414153
Male,65-75,39,267,0.0038990784386316
Male,65-75,39,166167,0.0064008213518914
Male,65-75,43,46,0.0060493745664147
Male,65-75,43,54,0.0013890804080293
Male,65-75,43,56,0.002182780474831
Male,65-75,43,66,0.0015950360736081
Male,65-75,43,265,0.0020610760044802
Male,65-75,43,276,0.0018885166139536
Male,65-75,44,128,0.0015181194651083
Male,65-75,44,207,0.0020131956699776
Male,65-75,44,214,0.008061947246465
Male,65-75,44,265,0.0027480107334088
Male,65-75,44,275,0.0035671745500376
Male,65-75,45,44,0.0170001941294455
Male,65-75,45,50,0.0062465282492
Male,65-75,45,209,0.0073050835189044
Male,65-75,45,236,0.0077718777173616
Male,65-75,45,276,0.0061543549186175
Male,65-75,46,61,0.0013641712771923
Male,65-75,46,103,0.0010331293339545
Male,65-75,46,165,0.0035558235507234
Male,65-75,46,193,0.0015786933961702
Male,65-75,46,221,0.0016395086726769
Male,65-75,46,285,0.0091389796239497
Male,65-75,71,32,0.014600438503111
Male,65-75,71,72,0.0132664995771325
Male,65-75,71,73,0.0045112828926975
Male,65-75,71,95,0.0040651568945521
Male,65-75,71,229,0.0045065089751226
Male,65-75,71,232,0.0047444490165543
Male,65-75,71,239,0.0097216656631212
Male,65-75,71,272,0.006308642429395
Male,65-75,71,359,0.0060040204561297
Male,65-75,72,11,0.0033128330353914
Male,65-75,72,68,0.0023810688965236
Male,65-75,72,71,0.0165189495240228
Male,65-75,72,73,0.0136769742963212
Male,65-75,72,78,0.0037677614983338
Male,65-75,72,95,0.0050721228273346
Male,65-75,72,166,0.0141712737785288
Male,65-75,73,11,0.0053357893782329
Male,65-75,73,71,0.0272528258104431
Male,65-75,73,72,0.0187742857435494
Male,65-75,73,127,0.0112485166797208
Male,65-75,73,178,0.0107628121221951
Male,65-75,73,234,0.025413911996868
Male,65-75,73,240,0.0079086375523402
Male,65-75,73,269,0.0173043557503606
Male,65-75,73,270,0.0051056816930685
Male,65-75,73,271,0.0061379064803767
Male,65-75,73,272,0.0153102037544288
Male,65-75,73,282,0.0113850680156423
Male,65-75,73,309,0.0088105900139297
Male,65-75,73,358,0.002964328316391
Male,65-75,93,14,0.0085716672972503
Male,65-75,93,88,0.0027756574664143
Male,65-75,93,147,0.0026424468851419
Male,65-75,93,162,0.0084031218403312
Male,65-75,93,196,0.0160683004467991
Male,65-75,93,209,0.0070415059528018
Male,65-75,93,218,0.0050036272897406
Male,65-75,93,220,0.0050252850648474
Male,65-75,93,226,0.029696775562548
Male,65-75,93,230,0.0096057193388815
Male,65-75,93,234,0.0126212739002221
Male,65-75,93,239,0.0125057617724009
Male,65-75,93,269,0.0055434250607545
Male,65-75,93,276,0.0026782795181183
Male,65-75,93,306,0.0026352479370735
Male,65-75,93,338359,0.0026647362295205
Male,65-75,99,80,0.0033330554787997
Male,65-75,99,110,0.0056415936899873
Male,65-75,100,2,0.0160350473145441
Male,65-75,100,99,0.0135002438997383
Male,65-75,100,101,0.0084538061380985
Male,65-75,100,212,0.0047808394954345
Male,65-75,100,218,0.0042886006873797
Male,65-75,100,239,0.0107217175800101
Male,65-75,100,269,0.0045342859933714
Male,65-75,100,270,0.00339553348312
Male,65-75,100,339,0.0065233019237359
Male,65-75,100,342,0.0034334265969003
Male,65-75,101,52,0.0048332137838064
Male,65-75,101,99,0.0267812093687739
Male,65-75,101,103,0.0035482144509396
Male,65-75,101,112,0.0132875939255942
Male,65-75,101,365,0.0053599994970421
Male,65-75,110,99,0.0129451514273417
Male,65-75,110,212,0.0058325061928033
Male,65-75,110,239,0.0186907823377554
Male,65-75,110,342,0.0034879709269458
Male,65-75,112,180,0.0043865764187904
Male,65-75,112,196,0.0205712000322731
Male,65-75,112,212,0.0079394558436036
Male,65-75,112,267,0.003997593910941
Male,65-75,112,269,0.0078452599397713
Male,65-75,112,276,0.0043754407427675
Male,65-75,112,339,0.0107993902452392
Male,65-75,112,341,0.0058333401151089
Male,65-75,112,342,0.0063743983040133
Male,65-75,112,356,0.0063097686570641
Male,65-75,112,363,0.0043414847549783
Male,65-75,112,100353,0.004264062778413
Male,65-75,113,101,0.0122989454244331
Male,65-75,113,108,0.0093384213506675
Male,65-75,113,112,0.0073924646387712
Male,65-75,113,178,0.0104702349061258
Male,65-75,113,179,0.0045238566384212
Male,65-75,114,72,0.0022059948373765
Male,65-75,114,99,0.0023950301151598
Male,65-75,114,120,0.0041222360452286
Male,65-75,114,123,0.0014112739253698
Male,65-75,114,124,0.0088132135607649
Male,65-75,114,126,0.0024718684992829
Male,65-75,114,127,0.0032231645725852
Male,65-75,114,128,0.0016747291695209
Male,65-75,114,131,0.0048442347344113
Male,65-75,114,132,0.0066136532635865
Male,65-75,114,137,0.001405378491158
Male,65-75,114,248,0.0007965176656195
Male,65-75,114,323,0.0006093242345868
Male,65-75,117,42,0.0034014317581568
Male,65-75,117,116,0.0052079221791137
Male,65-75,117,193,0.0035134960367017
Male,65-75,117,371,0.0064793589986742
Male,65-75,119,46,0.0110704591614535
Male,65-75,119,91,0.0035925986070312
Male,65-75,119,122,0.0050359231991499
Male,65-75,119,124,0.0076485700110923
Male,65-75,119,139,0.0085165564220426
Male,65-75,119,190,0.0087522307333069
Male,65-75,119,323,0.0018160636728994
Male,65-75,120,44,0.0176541789877472
Male,65-75,120,122,0.0093807415895382
Male,65-75,120,124,0.0167744887786001
Male,65-75,120,266,0.009039290738024
Male,65-75,120,323,0.0042582090935657
Male,65-75,122,99,0.012971723476172
Male,65-75,122,119,0.0149533429820231
Male,65-75,122,123,0.0116046080718145
Male,65-75,122,139,0.0141718864188647
Male,65-75,122,192,0.0258548239452279
Male,65-75,122,290350,0.0024382284070156
Male,65-75,123,124,0.0169892794671557
Male,65-75,123,142,0.003934929669279
Male,65-75,123,277,0.003908289286611
Male,65-75,124,46,0.0105211903213926
Male,65-75,124,132,0.0148041439220942
Male,65-75,124,139,0.0072231505045415
Male,65-75,124,142,0.0023181648902962
Male,65-75,124,143,0.0038836852941841
Male,65-75,124,145,0.0078949733173954
Male,65-75,124,288,0.0118629282640652
Male,65-75,124,300,0.0093022443715979
Male,65-75,124,323,0.0015218097195587
Male,65-75,126,8,0.0036977221707429
Male,65-75,126,29,0.0035224370090019
Male,65-75,126,117,0.0064342028155869
Male,65-75,126,124,0.0169270681824708
Male,65-75,126,127,0.0163449421331523
Male,65-75,126,128,0.0073314843525887
Male,65-75,126,147,0.0036238764352979
Male,65-75,126,306,0.005578441166212
Male,65-75,127,124,0.0118759536445354
Male,65-75,127,126,0.0127825642611362
Male,65-75,127,297,0.0062879070915284
Male,65-75,130,129,0.002097146111657
Male,65-75,132,117,0.0042785788957624
Male,65-75,132,124,0.0050084730075656
Male,65-75,132,127,0.0028333260977125
Male,65-75,132,144,0.001736978186249
Male,65-75,132,248,0.0021750888951374
Male,65-75,135,151,0.0054990131512087
Male,65-75,135,178,0.0065875408466335
Male,65-75,135,266,0.0095214017475412
Male,65-75,137,115,0.0067302323340073
Male,65-75,137,144,0.0046204828966862
Male,65-75,137,356,0.0069558617822717
Male,65-75,137,290350,0.002383089391706
Male,65-75,139,32,0.0135419090005357
Male,65-75,139,96,0.0039382715496188
Male,65-75,139,117,0.0049174008074584
Male,65-75,139,143,0.0029282785641692
Male,65-75,139,157,0.0033754835193231
Male,65-75,139,159,0.0051558381362013
Male,65-75,139,177,0.0049450724044535
Male,65-75,140,44,0.0047496879325047
Male,65-75,140,139,0.0029098267867896
Male,65-75,140,189,0.0061302452147012
Male,65-75,140,222,0.0042822849515014
Male,65-75,140,297,0.0012149139181891
Male,65-75,140,352,0.000585512807601
Male,65-75,145,68,0.0025706094372463
Male,65-75,145,146,0.0132065414849234
Male,65-75,145,150,0.011625481437401
Male,65-75,145,163,0.0104446015087015
Male,65-75,145,209,0.005691823827096
Male,65-75,145,222,0.0130015375081219
Male,65-75,145,250,0.005588406684987
Male,65-75,146,71,0.0053551674163926
Male,65-75,146,103,0.0022156768483511
Male,65-75,146,110,0.0062424227126164
Male,65-75,146,115,0.0028539440384394
Male,65-75,146,135,0.0033545346299788
Male,65-75,146,164,0.0121985098992208
Male,65-75,146,188,0.0018917341515476
Male,65-75,146,193,0.004342272640436
Male,65-75,146,196,0.0074654432178378
Male,65-75,146,324,0.0069020519095143
Male,65-75,148,150,0.0073447509024428
Male,65-75,148,158,0.0019295294806753
Male,65-75,148,265,0.0028587123642629
Male,65-75,148,284,0.0092520380936759
Male,65-75,148,285,0.0082953766964848
Male,65-75,148,286,0.0034741106540793
Male,65-75,148,287,0.0084117741174502
Male,65-75,148,288,0.0103261585408619
Male,65-75,148,299,0.012026595559779
Male,65-75,148,300,0.0048414280715239
Male,65-75,148,324,0.0037991019140949
Male,65-75,150,20,0.0118816338770466
Male,65-75,150,42,0.0064585964639823
Male,65-75,150,66,0.002274877202811
Male,65-75,150,80,0.0027912378307024
Male,65-75,150,86,0.0023537803932235
Male,65-75,150,97,0.0022844890063772
Male,65-75,150,124,0.0070736333537585
Male,65-75,150,143,0.0036440658903109
Male,65-75,150,148,0.0083023342408197
Male,65-75,150,182,0.0059981735842003
Male,65-75,150,192,0.0058065996500361
Male,65-75,150,220,0.003522069576343
Male,65-75,150,288,0.0099916571388399
Male,65-75,159,56,0.0049581384585523
Male,65-75,159,72,0.0067644518026463
Male,65-75,159,139,0.0099189529855613
Male,65-75,159,147,0.0026662349831258
Male,65-75,159,250,0.0055793755992704
Male,65-75,162,93,0.0084422133460654
Male,65-75,162,146,0.0179002410823546
Male,65-75,162,163,0.0107163732195427
Male,65-75,162,164,0.0353811692241357
Male,65-75,162,165,0.0052728473465682
Male,65-75,162,166,0.0105488268245555
Male,65-75,162,185,0.0018763790806536
Male,65-75,162,213,0.0025587586277381
Male,65-75,162,231,0.0032103207984998
Male,65-75,162,323,0.001850777847886
Male,65-75,163,56,0.0034985499575382
Male,65-75,163,97,0.0016145008580742
Male,65-75,163,162,0.0123158515746395
Male,65-75,163,164,0.0491677127140925
Male,65-75,163,166,0.0199030548797218
Male,65-75,163,245,0.003819264371293
Male,65-75,163,282,0.0069410031645514
Male,65-75,164,20,0.0051023199158621
Male,65-75,164,101,0.0021936984412197
Male,65-75,164,108,0.0017675947940069
Male,65-75,164,146,0.0073860947865617
Male,65-75,164,162,0.0125101040308402
Male,65-75,164,166,0.0069719182998973
Male,65-75,164,181,0.0056408645498801
Male,65-75,164,208,0.0047159128977247
Male,65-75,164,226,0.0050957776150404
Male,65-75,164,234,0.004469168410154
Male,65-75,164,288,0.0046835837783713
Male,65-75,165,2,0.0079751533163591
Male,65-75,165,29,0.0036251119333981
Male,65-75,165,170,0.0035575066898248
Male,65-75,165,183,0.0122218277365869
Male,65-75,165,188,0.0054934302650068
Male,65-75,165,192,0.0094422561363613
Male,65-75,165,196,0.0211267667807401
Male,65-75,165,208,0.0112474528910523
Male,65-75,165,212,0.0064554965606826
Male,65-75,165,270,0.0034341879267682
Male,65-75,165,306,0.0034895859118467
Male,65-75,165,287288,0.0052036153381648
Male,65-75,166,2,0.0035998339580733
Male,65-75,166,11,0.0017282515342564
Male,65-75,166,39,0.0034797273921287
Male,65-75,166,73,0.0031281013619807
Male,65-75,166,95,0.0049718115369381
Male,65-75,166,146,0.0073125553734347
Male,65-75,166,151,0.0020969395341278
Male,65-75,166,161,0.002095195027426
Male,65-75,166,167,0.0221111107264513
Male,65-75,166,181,0.0080974266654728
Male,65-75,166,196,0.0111199083734663
Male,65-75,166,197,0.0024816538144007
Male,65-75,166,198,0.0036021320594013
Male,65-75,166,199,0.0066313032629271
Male,65-75,166,201,0.0025180843689002
Male,65-75,166,205,0.0043052614982556
Male,65-75,166,226,0.0058184048007535
Male,65-75,166,234,0.0177179665543451
Male,65-75,166,235,0.0070126157243012
Male,65-75,166,239,0.0110301934972435
Male,65-75,166,240,0.0024725869546266
Male,65-75,166,272,0.0037455309572295
Male,65-75,166,361,0.0015966562785973
Male,65-75,167,2,0.0035844256044399
Male,65-75,167,26,0.002176757930375
Male,65-75,167,71,0.0035195543431741
Male,65-75,167,93,0.0038448937492187
Male,65-75,167,139,0.0033757114319441
Male,65-75,167,146,0.0089515354604224
Male,65-75,167,161,0.0012536304041254
Male,65-75,167,166,0.0176258188952993
Male,65-75,167,182,0.0038510695479184
Male,65-75,167,199,0.0040079153525489
Male,65-75,167,205,0.0034214664153819
Male,65-75,167,226,0.0048243373334034
Male,65-75,167,234,0.0050047535838764
Male,65-75,167,269,0.0029466507289489
Male,65-75,167,272,0.002687915596332
Male,65-75,167,338,0.0049295879927168
Male,65-75,168,74,0.0025188916173724
Male,65-75,168,112,0.0022207389143947
Male,65-75,168,113,0.0041341741008062
Male,65-75,168,146,0.0083467938899814
Male,65-75,168,148,0.0040044665155467
Male,65-75,168,157,0.0012688389008509
Male,65-75,168,162,0.0031991322371482
Male,65-75,168,164,0.0118135627054821
Male,65-75,168,166,0.0065742176030285
Male,65-75,168,181,0.007512974773713
Male,65-75,168,182,0.0031136219985311
Male,65-75,168,226,0.0041148899884422
Male,65-75,168,359,0.0020281091914943
Male,65-75,169,8,0.0012731279246284
Male,65-75,169,88,0.0012599353437396
Male,65-75,169,95,0.0051396599830111
Male,65-75,169,101,0.0043818657436866
Male,65-75,169,135,0.0044722362380717
Male,65-75,169,161,0.0037518227552235
Male,65-75,169,166,0.0155325392681539
Male,65-75,169,173,0.0034353859932089
Male,65-75,169,181,0.0124436560744365
Male,65-75,169,196,0.0092454386028201
Male,65-75,169,199,0.0062362124157066
Male,65-75,169,226,0.0094426046913988
Male,65-75,169,236,0.0027622581087505
Male,65-75,169,309,0.0016015899629974
Male,65-75,169,362,0.0018099823495999
Male,65-75,169,166167,0.0027139219565678
Male,65-75,171,61,0.0019241742506511
Male,65-75,171,73,0.0030867545993948
Male,65-75,171,86,0.0018887093072121
Male,65-75,171,99,0.0079432564326081
Male,65-75,171,101,0.0081167767051784
Male,65-75,171,112,0.0074104302801402
Male,65-75,171,113,0.0045882740674309
Male,65-75,171,177,0.0042247337488426
Male,65-75,171,178,0.0070440729163755
Male,65-75,171,179,0.0024339053976104
Male,65-75,171,182,0.005706196916732
Male,65-75,171,188,0.0030518452543157
Male,65-75,171,189,0.0060829472008953
Male,65-75,171,305,0.0027638214351978
Male,65-75,176,97,0.0016994938090127
Male,65-75,176,99,0.005450928321282
Male,65-75,176,112,0.0104519960271981
Male,65-75,176,113,0.0043025356485222
Male,65-75,176,116,0.0023931662304732
Male,65-75,176,135,0.0061363580696745
Male,65-75,176,146,0.0066663759673326
Male,65-75,176,153,0.00270421556666
Male,65-75,176,159,0.0040674742048843
Male,65-75,176,174,0.002519234069708
Male,65-75,176,177,0.0036206071755663
Male,65-75,176,178,0.0055134406245645
Male,65-75,176,179,0.0021333962388787
Male,65-75,176,181,0.0099558230747006
Male,65-75,176,239,0.0082502140870745
Male,65-75,176,242,0.0020309548663934
Male,65-75,176,264,0.0018249509012943
Male,65-75,177,142,0.0051950291152577
Male,65-75,177,178,0.0101655695489787
Male,65-75,177,268,0.0071492148612865
Male,65-75,178,13,0.0106363710786459
Male,65-75,178,108,0.0073246935378944
Male,65-75,178,135,0.0082942723604131
Male,65-75,178,143,0.0044635968876787
Male,65-75,178,151,0.004444259860299
Male,65-75,178,159,0.0082585056812772
Male,65-75,178,165,0.0113367077835586
Male,65-75,178,177,0.0114918463958301
Male,65-75,178,196,0.0204906080896499
Male,65-75,178,284,0.0176580648806895
Male,65-75,178,295,0.0087192271220983
Male,65-75,178,351,0.0049348141287408
Male,65-75,181,42,0.0013140909924465
Male,65-75,181,71,0.0036750876810495
Male,65-75,181,95,0.0034836960481879
Male,65-75,181,156,0.0012126586390506
Male,65-75,181,166,0.0125747961356935
Male,65-75,181,174,0.0021630805838797
Male,65-75,181,178,0.0031982830968613
Male,65-75,181,196,0.0065222304247282
Male,65-75,181,199,0.008966301698713
Male,65-75,181,205,0.0040390349061086
Male,65-75,181,226,0.0054550647539451
Male,65-75,181,234,0.0104360157833625
Male,65-75,181,250,0.0026823476726135
Male,65-75,181,272,0.0035054335908878
Male,65-75,181,287,0.0072834787968023
Male,65-75,181,288,0.0051976816993724
Male,65-75,181,291,0.0012667326318584
Male,65-75,181,339,0.0040168635931083
Male,65-75,182,118,0.0021493949407879
Male,65-75,182,170,0.0029908118845205
Male,65-75,182,299,0.0131447719998979
Male,65-75,182,305,0.0037174821661916
Male,65-75,183,13,0.0076229845591726
Male,65-75,183,32,0.0140353188742691
Male,65-75,183,182,0.0097469668143675
Male,65-75,183,184,0.002662320224868
Male,65-75,183,185,0.0017202602942216
Male,65-75,183,282,0.0062931223905451
Male,65-75,183,306,0.002366034912897
Male,65-75,183,348,0.0033972055388503
Male,65-75,189,140,0.0197753074123677
Male,65-75,189,190,0.0133778921189632
Male,65-75,189,270,0.0035503184774162
Male,65-75,189,289,0.0014558504618557
Male,65-75,189,290350,0.0014575442252092
Male,65-75,190,48,0.002504861053921
Male,65-75,190,122,0.0039162603620517
Male,65-75,190,189,0.0185520629372061
Male,65-75,190,192,0.0131384215568906
Male,65-75,190,231,0.0042083234342201
Male,65-75,190,285,0.0108931677493659
Male,65-75,190,312,0.0017862486758354
Male,65-75,190,341,0.0039218694686124
Male,65-75,190,346,0.0034073730830024
Male,65-75,192,145,0.0059165720810313
Male,65-75,192,146,0.0095720075724147
Male,65-75,192,150,0.0078767201904823
Male,65-75,192,189,0.0068104543314093
Male,65-75,192,190,0.0061559606889006
Male,65-75,192,198,0.0100114211994581
Male,65-75,192,295,0.0047106413583867
Male,65-75,192,306,0.0024048288551666
Male,65-75,192,323,0.0015195624706828
Male,65-75,192,324,0.008350752288209
Male,65-75,196,8,0.0011884308683463
Male,65-75,196,11,0.0018150109517455
Male,65-75,196,23,0.0104693517125979
Male,65-75,196,71,0.0071282435472093
Male,65-75,196,73,0.0038340712768352
Male,65-75,196,74,0.0021936676056766
Male,65-75,196,93,0.0040847928483091
Male,65-75,196,97,0.0014461832811765
Male,65-75,196,135,0.0051981366465481
Male,65-75,196,151,0.0021969569152819
Male,65-75,196,153,0.0027643863363083
Male,65-75,196,166,0.0116021204757317
Male,65-75,196,185,0.0012698797066484
Male,65-75,196,197,0.0052263211808175
Male,65-75,196,199,0.0134489920052971
Male,65-75,196,200,0.0033273363589637
Male,65-75,196,201,0.0048818375608995
Male,65-75,196,204,0.0017581924352617
Male,65-75,196,205,0.0066991469678853
Male,65-75,196,206,0.0026606690346866
Male,65-75,196,218,0.0022336908631969
Male,65-75,196,234,0.0067785958674879
Male,65-75,196,242,0.0018672627176177
Male,65-75,196,270,0.0017384166349403
Male,65-75,196,339,0.0044809368343268
Male,65-75,198,20,0.0151133003795875
Male,65-75,198,115,0.0053602100064552
Male,65-75,198,146,0.0148847512793679
Male,65-75,198,147,0.0028665970060142
Male,65-75,198,192,0.0193941207780218
Male,65-75,198,229,0.0055660273634672
Male,65-75,198,266,0.0097161000302973
Male,65-75,198,276,0.0028608298955591
Male,65-75,198,282,0.0085269068557638
Male,65-75,198,295,0.0061724240942349
Male,65-75,199,26,0.0035883914284475
Male,65-75,199,39,0.0043553084805396
Male,65-75,199,97,0.0021183809821778
Male,65-75,199,146,0.0096263111529918
Male,65-75,199,181,0.0186216535926685
Male,65-75,199,196,0.0248484206234176
Male,65-75,199,197,0.0054899091609408
Male,65-75,205,24,0.0072614486340467
Male,65-75,205,96,0.0068532893677163
Male,65-75,205,139,0.0110140223279938
Male,65-75,205,166,0.0321257224589768
Male,65-75,205,178,0.0076002648552932
Male,65-75,205,218,0.0044881034917432
Male,65-75,205,226,0.0157756120982908
Male,65-75,208,41,0.0018954384910643
Male,65-75,208,139,0.0068612191493258
Male,65-75,208,145,0.0053392500675217
Male,65-75,208,209,0.0057290788312738
Male,65-75,208,226,0.0082831459947293
Male,65-75,208,288,0.0090220774633531
Male,65-75,208,342,0.0024737530381734
Male,65-75,209,12,0.0033371677028222
Male,65-75,209,74,0.0043542302740556
Male,65-75,209,86,0.0053952092900046
Male,65-75,209,147,0.003394210259123
Male,65-75,209,222,0.0154653105233612
Male,65-75,209,223,0.0062716937764339
Male,65-75,212,25,0.0051916647416332
Male,65-75,212,40,0.0029219426427663
Male,65-75,212,138,0.0057236086610955
Male,65-75,212,166,0.0300373533647347
Male,65-75,212,177,0.0080006178474071
Male,65-75,212,184,0.0028677348891047
Male,65-75,212,197,0.0080933581044907
Male,65-75,212,213,0.008541442482064
Male,65-75,212,223,0.0138487026058196
Male,65-75,212,226,0.0199934707797667
Male,65-75,212,323,0.0028962484812233
Male,65-75,214,208,0.0044330055107821
Male,65-75,214,248,0.0014792700060113
Male,65-75,219,8,0.0028540742931154
Male,65-75,219,20,0.0169253971789877
Male,65-75,219,124,0.0130644572948692
Male,65-75,219,274,0.0062144153544086
Male,65-75,222,101,0.0042741776322596
Male,65-75,222,132,0.0069453671428141
Male,65-75,222,164,0.0137538285507387
Male,65-75,222,183,0.0045585397808272
Male,65-75,222,208,0.0077047956716658
Male,65-75,222,210,0.0025376601726462
Male,65-75,222,214,0.0091931529668392
Male,65-75,222,220,0.0022703393411875
Male,65-75,222,223,0.0052607108002768
Male,65-75,222,230,0.0052254747950416
Male,65-75,222,266,0.0049028730503771
Male,65-75,222,275,0.0022256502881389
Male,65-75,222,290,0.0040792565724789
Male,65-75,222,368,0.0015013157812139
Male,65-75,223,136,0.0058645577707574
Male,65-75,223,157,0.0059715967871705
Male,65-75,223,159,0.0103920526919211
Male,65-75,223,198,0.0103911748636388
Male,65-75,223,212,0.0080392994075687
Male,65-75,223,357,0.0085810239402112
Male,65-75,226,11,0.0033233859670025
Male,65-75,226,21,0.002075886337111
Male,65-75,226,41,0.0020430777442121
Male,65-75,226,74,0.0024615863546106
Male,65-75,226,153,0.0034939300920858
Male,65-75,226,166,0.0076084646401604
Male,65-75,226,206,0.0030367015255542
Male,65-75,226,219,0.0037919144675639
Male,65-75,226,282,0.0053986630497236
Male,65-75,226,286,0.0023923707441161
Male,65-75,226,291,0.0014911160374905
Male,65-75,226,100353,0.0019886010592637
Male,65-75,230,214,0.0129554679252066
Male,65-75,230,231,0.0059272549776527
Male,65-75,234,2,0.009053948968844
Male,65-75,234,22,0.0015659820727557
Male,65-75,234,47,0.0026943051911436
Male,65-75,234,55,0.0036599781095181
Male,65-75,234,71,0.0083096897101098
Male,65-75,234,72,0.0072788808995771
Male,65-75,234,78,0.0015740204763335
Male,65-75,234,91,0.0038986800525198
Male,65-75,234,110,0.0049765865459717
Male,65-75,234,166,0.0163906329742083
Male,65-75,234,183,0.0058178424251847
Male,65-75,234,196,0.0115612204456611
Male,65-75,234,204,0.0026527247368573
Male,65-75,234,236,0.0041746589528194
Male,65-75,234,239,0.00802344927398
Male,65-75,234,267,0.0025384116543424
Male,65-75,234,269,0.0054024678860683
Male,65-75,234,272,0.0040795749658428
Male,65-75,234,282,0.011449210198187
Male,65-75,234,339,0.0048614098603376
Male,65-75,235,2,0.025154979807943
Male,65-75,235,95,0.0074274388920256
Male,65-75,235,166,0.0194296441783325
Male,65-75,235,180,0.004609657464455
Male,65-75,235,196,0.0201482374119663
Male,65-75,235,213,0.0065766157029323
Male,65-75,235,234,0.0330377523680683
Male,65-75,235,236,0.007818830180382
Male,65-75,235,263,0.0044299202237579
Male,65-75,235,282,0.0099485878798128
Male,65-75,235,340,0.0023084744562169
Male,65-75,236,11,0.0149133931953851
Male,65-75,236,34,0.0024561880723272
Male,65-75,236,80,0.0045053337841325
Male,65-75,236,156,0.0048629660256269
Male,65-75,236,163,0.0152826109553312
Male,65-75,236,185,0.00239570937216
Male,65-75,236,198,0.0083537176356875
Male,65-75,236,218,0.006815717276579
Male,65-75,236,232,0.0098591750020995
Male,65-75,236,234,0.0195627080659886
Male,65-75,236,332,0.0072919730934243
Male,65-75,239,2,0.0104458930079139
Male,65-75,239,11,0.0023544275242743
Male,65-75,239,153,0.0045473872860662
Male,65-75,239,222,0.0070911865302264
Male,65-75,239,240,0.0044978822374515
Male,65-75,239,250,0.0032639392133796
Male,65-75,239,269,0.0027089392334466
Male,65-75,239,291,0.0016733870600098
Male,65-75,240,67,0.0045695635933852
Male,65-75,240,226,0.0181523474173545
Male,65-75,240,248,0.0045311943698067
Male,65-75,240,303,0.008208862407172
Male,65-75,240,341,0.0063533672448292
Male,65-75,241,164,0.0293734667827307
Male,65-75,241,208,0.0137482362918641
Male,65-75,241,233,0.0057585307622776
Male,65-75,241,236,0.0120799028609675
Male,65-75,241,162164,0.0054305705064424
Male,65-75,244,148,0.0135771678649613
Male,65-75,244,156,0.0038438165429009
Male,65-75,244,267,0.0056668932210353
Male,65-75,246,248,0.0071488040798937
Male,65-75,249,2,0.0144827106599133
Male,65-75,249,158,0.0047919872724139
Male,65-75,249,170,0.0047094915596375
Male,65-75,249,240,0.0082491774967701
Male,65-75,249,269,0.0063031000881166
Male,65-75,250,57,0.0030898549027845
Male,65-75,250,74,0.0042767183540372
Male,65-75,250,80,0.0043791204211908
Male,65-75,250,95,0.0055547131541962
Male,65-75,250,150,0.0097655945944487
Male,65-75,250,174,0.0044023145255689
Male,65-75,250,185,0.0049031505325207
Male,65-75,250,249,0.00702460750507
Male,65-75,250,273,0.0067442203009523
Male,65-75,250,363,0.0030568118923103
Male,65-75,266,41,0.0018693343237276
Male,65-75,266,59,0.0013079405515531
Male,65-75,266,95,0.003528449431103
Male,65-75,266,263,0.0023959717999897
Male,65-75,266,267,0.0023532175579937
Male,65-75,266,268,0.0040018712483658
Male,65-75,266,269,0.0037933911217784
Male,65-75,266,273,0.0048804808802521
Male,65-75,266,276,0.0018354390431906
Male,65-75,266,288,0.0087480296796281
Male,65-75,266,305,0.0028045569639508
Male,65-75,268,2,0.0110751873040707
Male,65-75,268,11,0.0050189296317142
Male,65-75,268,13,0.012448510643871
Male,65-75,268,148,0.0157758912055713
Male,65-75,268,157,0.0027795241455246
Male,65-75,268,163,0.0182832060686577
Male,65-75,268,174,0.0080721831187411
Male,65-75,268,206,0.0053307012966726
Male,65-75,268,220,0.0080950765048398
Male,65-75,268,266,0.0161649272783953
Male,65-75,268,282,0.0145785064456921
Male,65-75,268,332,0.0053522721138405
Male,65-75,268,339,0.0119757142900565
Male,65-75,268,290350,0.0028366748999356
Male,65-75,269,2,0.0136721158553795
Male,65-75,269,22,0.0043110758632445
Male,65-75,269,73,0.0193029132457699
Male,65-75,269,93,0.0110370440074233
Male,65-75,269,101,0.0115203390230029
Male,65-75,269,166,0.0269172706310485
Male,65-75,269,209,0.0076361889259887
Male,65-75,269,210,0.011083421096674
Male,65-75,269,266,0.0115392629106814
Male,65-75,269,270,0.0037208784659732
Male,65-75,269,272,0.0083078343378866
Male,65-75,269,282,0.0122824433299162
Male,65-75,269,303,0.0075997598952415
Male,65-75,269,309,0.0063438714429185
Male,65-75,272,2,0.0131602083494556
Male,65-75,272,13,0.013196508209667
Male,65-75,272,73,0.0077796608183264
Male,65-75,272,95,0.0059720593350766
Male,65-75,272,150,0.0101292960076459
Male,65-75,272,183,0.0216836145897919
Male,65-75,272,236,0.0050235463765316
Male,65-75,272,268,0.0050624028976308
Male,65-75,272,270,0.0054924874640483
Male,65-75,272,282,0.0083794236333705
Male,65-75,272,368,0.0028687728143678
Male,65-75,273,42,0.0033100735948599
Male,65-75,273,78,0.0035925395686631
Male,65-75,273,128,0.0052768288466665
Male,65-75,273,139,0.0100212467733
Male,65-75,273,170,0.003379071796448
