disease_group,disease_id,disease,outcome,income,sex,age_group,rel_year,estimate,ci_low,ci_high,p_value,n
Infectious diseases,1,Tuberculosis,79,High,Male,45-64,-1,-.0110443877056241,-.054328814,.032240041,.61699724,127
Infectious diseases,1,Tuberculosis,79,High,Male,45-64,-2,0,0,0,,127
Infectious diseases,1,Tuberculosis,79,High,Male,45-64,-3,-.0068145776167512,-.03209611,.018466953,.59728181,127
Infectious diseases,1,Tuberculosis,79,High,Male,45-64,-4,.015573725104332,-.006742856,.037890308,.17137635,127
Infectious diseases,1,Tuberculosis,79,High,Male,45-64,-5,0,0,0,,127
Infectious diseases,1,Tuberculosis,80,Low,Female,25-44,0,5994.13330078125,4855.5366,7132.73,5.8182643e-25,870
Infectious diseases,1,Tuberculosis,80,Low,Female,25-44,1,3919.486083984375,2668.6128,5170.3594,8.1764712e-10,870
Infectious diseases,1,Tuberculosis,80,Low,Female,25-44,2,3004.692626953125,1381.8708,4627.5142,.00028453657,870
Infectious diseases,1,Tuberculosis,80,Low,Female,25-44,3,1402.397583007813,-504.01932,3308.8145,.14935476,870
Infectious diseases,1,Tuberculosis,80,Low,Female,25-44,4,752.6905517578125,-1371.5908,2876.9719,.48738047,870
Infectious diseases,1,Tuberculosis,80,Low,Female,25-44,5,1384.959106445313,-1341.9514,4111.8696,.31951445,870
Infectious diseases,1,Tuberculosis,80,Low,Female,25-44,-1,65.83231353759766,-520.08301,651.74768,.82569844,870
Infectious diseases,1,Tuberculosis,80,Low,Female,25-44,-2,0,0,0,,870
Infectious diseases,1,Tuberculosis,80,Low,Female,25-44,-3,-119.6679763793945,-536.203,296.86703,.57336944,870
Infectious diseases,1,Tuberculosis,80,Low,Female,25-44,-4,-105.8996276855469,-515.04138,303.24216,.61193466,870
Infectious diseases,1,Tuberculosis,80,Low,Female,25-44,-5,0,0,0,,870
Infectious diseases,1,Tuberculosis,80,Medium,Female,25-44,0,5994.13330078125,4855.5366,7132.73,5.8182643e-25,870
Infectious diseases,1,Tuberculosis,80,Medium,Female,25-44,1,3919.486083984375,2668.6128,5170.3594,8.1764712e-10,870
Infectious diseases,1,Tuberculosis,80,Medium,Female,25-44,2,3004.692626953125,1381.8708,4627.5142,.00028453657,870
Infectious diseases,1,Tuberculosis,80,Medium,Female,25-44,3,1402.397583007813,-504.01932,3308.8145,.14935476,870
Infectious diseases,1,Tuberculosis,80,Medium,Female,25-44,4,752.6905517578125,-1371.5908,2876.9719,.48738047,870
Infectious diseases,1,Tuberculosis,80,Medium,Female,25-44,5,1384.959106445313,-1341.9514,4111.8696,.31951445,870
Infectious diseases,1,Tuberculosis,80,Medium,Female,25-44,-1,65.83231353759766,-520.08301,651.74768,.82569844,870
Infectious diseases,1,Tuberculosis,80,Medium,Female,25-44,-2,0,0,0,,870
Infectious diseases,1,Tuberculosis,80,Medium,Female,25-44,-3,-119.6679763793945,-536.203,296.86703,.57336944,870
Infectious diseases,1,Tuberculosis,80,Medium,Female,25-44,-4,-105.8996276855469,-515.04138,303.24216,.61193466,870
Infectious diseases,1,Tuberculosis,80,Medium,Female,25-44,-5,0,0,0,,870
Infectious diseases,1,Tuberculosis,80,High,Female,25-44,0,5994.13330078125,4855.5366,7132.73,5.8182643e-25,870
Infectious diseases,1,Tuberculosis,80,High,Female,25-44,1,3919.486083984375,2668.6128,5170.3594,8.1764712e-10,870
Infectious diseases,1,Tuberculosis,80,High,Female,25-44,2,3004.692626953125,1381.8708,4627.5142,.00028453657,870
Infectious diseases,1,Tuberculosis,80,High,Female,25-44,3,1402.397583007813,-504.01932,3308.8145,.14935476,870
Infectious diseases,1,Tuberculosis,80,High,Female,25-44,4,752.6905517578125,-1371.5908,2876.9719,.48738047,870
Infectious diseases,1,Tuberculosis,80,High,Female,25-44,5,1384.959106445313,-1341.9514,4111.8696,.31951445,870
Infectious diseases,1,Tuberculosis,80,High,Female,25-44,-1,65.83231353759766,-520.08301,651.74768,.82569844,870
Infectious diseases,1,Tuberculosis,80,High,Female,25-44,-2,0,0,0,,870
Infectious diseases,1,Tuberculosis,80,High,Female,25-44,-3,-119.6679763793945,-536.203,296.86703,.57336944,870
Infectious diseases,1,Tuberculosis,80,High,Female,25-44,-4,-105.8996276855469,-515.04138,303.24216,.61193466,870
Infectious diseases,1,Tuberculosis,80,High,Female,25-44,-5,0,0,0,,870
Infectious diseases,1,Tuberculosis,80,Low,Female,45-64,0,7051.6640625,5480.4194,8622.9092,1.4130444e-18,1086
Infectious diseases,1,Tuberculosis,80,Low,Female,45-64,1,5658.201171875,4045.033,7271.3696,6.2113348e-12,1086
Infectious diseases,1,Tuberculosis,80,Low,Female,45-64,2,3311.91357421875,1257.2756,5366.5518,.001581135,1086
Infectious diseases,1,Tuberculosis,80,Low,Female,45-64,3,2321.760986328125,-222.16182,4865.6836,.073641814,1086
Infectious diseases,1,Tuberculosis,80,Low,Female,45-64,4,1477.570678710938,-1560.0554,4515.1968,.34039313,1086
Infectious diseases,1,Tuberculosis,80,Low,Female,45-64,5,1043.342529296875,-2426.2939,4512.979,.55560309,1086
Infectious diseases,1,Tuberculosis,80,Low,Female,45-64,-1,702.0509033203125,-76.595161,1480.697,.077195503,1086
Infectious diseases,1,Tuberculosis,80,Low,Female,45-64,-2,0,0,0,,1086
Infectious diseases,1,Tuberculosis,80,Low,Female,45-64,-3,-231.7125549316406,-715.75311,252.32802,.34811005,1086
Infectious diseases,1,Tuberculosis,80,Low,Female,45-64,-4,84.06975555419922,-398.17041,566.30994,.73258406,1086
Infectious diseases,1,Tuberculosis,80,Low,Female,45-64,-5,0,0,0,,1086
Infectious diseases,1,Tuberculosis,80,Medium,Female,45-64,0,7051.6640625,5480.4194,8622.9092,1.4130444e-18,1086
Infectious diseases,1,Tuberculosis,80,Medium,Female,45-64,1,5658.201171875,4045.033,7271.3696,6.2113348e-12,1086
Infectious diseases,1,Tuberculosis,80,Medium,Female,45-64,2,3311.91357421875,1257.2756,5366.5518,.001581135,1086
Infectious diseases,1,Tuberculosis,80,Medium,Female,45-64,3,2321.760986328125,-222.16182,4865.6836,.073641814,1086
Infectious diseases,1,Tuberculosis,80,Medium,Female,45-64,4,1477.570678710938,-1560.0554,4515.1968,.34039313,1086
Infectious diseases,1,Tuberculosis,80,Medium,Female,45-64,5,1043.342529296875,-2426.2939,4512.979,.55560309,1086
Infectious diseases,1,Tuberculosis,80,Medium,Female,45-64,-1,702.0509033203125,-76.595161,1480.697,.077195503,1086
Infectious diseases,1,Tuberculosis,80,Medium,Female,45-64,-2,0,0,0,,1086
Infectious diseases,1,Tuberculosis,80,Medium,Female,45-64,-3,-231.7125549316406,-715.75311,252.32802,.34811005,1086
Infectious diseases,1,Tuberculosis,80,Medium,Female,45-64,-4,84.06975555419922,-398.17041,566.30994,.73258406,1086
Infectious diseases,1,Tuberculosis,80,Medium,Female,45-64,-5,0,0,0,,1086
Infectious diseases,1,Tuberculosis,80,High,Female,45-64,0,7051.6640625,5480.4194,8622.9092,1.4130444e-18,1086
Infectious diseases,1,Tuberculosis,80,High,Female,45-64,1,5658.201171875,4045.033,7271.3696,6.2113348e-12,1086
Infectious diseases,1,Tuberculosis,80,High,Female,45-64,2,3311.91357421875,1257.2756,5366.5518,.001581135,1086
Infectious diseases,1,Tuberculosis,80,High,Female,45-64,3,2321.760986328125,-222.16182,4865.6836,.073641814,1086
Infectious diseases,1,Tuberculosis,80,High,Female,45-64,4,1477.570678710938,-1560.0554,4515.1968,.34039313,1086
Infectious diseases,1,Tuberculosis,80,High,Female,45-64,5,1043.342529296875,-2426.2939,4512.979,.55560309,1086
Infectious diseases,1,Tuberculosis,80,High,Female,45-64,-1,702.0509033203125,-76.595161,1480.697,.077195503,1086
Infectious diseases,1,Tuberculosis,80,High,Female,45-64,-2,0,0,0,,1086
Infectious diseases,1,Tuberculosis,80,High,Female,45-64,-3,-231.7125549316406,-715.75311,252.32802,.34811005,1086
Infectious diseases,1,Tuberculosis,80,High,Female,45-64,-4,84.06975555419922,-398.17041,566.30994,.73258406,1086
Infectious diseases,1,Tuberculosis,80,High,Female,45-64,-5,0,0,0,,1086
Infectious diseases,1,Tuberculosis,80,Low,Female,65-75,0,11023.0615234375,9002.5947,13043.528,1.0955991e-26,628
Infectious diseases,1,Tuberculosis,80,Low,Female,65-75,1,6558.404296875,4638.8916,8477.917,2.1312341e-11,628
Infectious diseases,1,Tuberculosis,80,Low,Female,65-75,2,6506.4921875,3994.4167,9018.5674,3.8431097e-07,628
Infectious diseases,1,Tuberculosis,80,Low,Female,65-75,3,5897.84912109375,2744.0757,9051.623,.00024696978,628
Infectious diseases,1,Tuberculosis,80,Low,Female,65-75,4,5822.19970703125,2180.3743,9464.0254,.0017275895,628
Infectious diseases,1,Tuberculosis,80,Low,Female,65-75,5,5702.41015625,1345.1957,10059.625,.010314382,628
Infectious diseases,1,Tuberculosis,80,Low,Female,65-75,-1,750.9902954101563,-76.739929,1578.7206,.075356916,628
Infectious diseases,1,Tuberculosis,80,Low,Female,65-75,-2,0,0,0,,628
Infectious diseases,1,Tuberculosis,80,Low,Female,65-75,-3,-243.7429809570313,-798.63672,311.15073,.38926509,628
Infectious diseases,1,Tuberculosis,80,Low,Female,65-75,-4,426.2073669433594,-321.04489,1173.4596,.2636022,628
Infectious diseases,1,Tuberculosis,80,Low,Female,65-75,-5,0,0,0,,628
Infectious diseases,1,Tuberculosis,80,Medium,Female,65-75,0,11023.0615234375,9002.5947,13043.528,1.0955991e-26,628
Infectious diseases,1,Tuberculosis,80,Medium,Female,65-75,1,6558.404296875,4638.8916,8477.917,2.1312341e-11,628
Infectious diseases,1,Tuberculosis,80,Medium,Female,65-75,2,6506.4921875,3994.4167,9018.5674,3.8431097e-07,628
Infectious diseases,1,Tuberculosis,80,Medium,Female,65-75,3,5897.84912109375,2744.0757,9051.623,.00024696978,628
Infectious diseases,1,Tuberculosis,80,Medium,Female,65-75,4,5822.19970703125,2180.3743,9464.0254,.0017275895,628
Infectious diseases,1,Tuberculosis,80,Medium,Female,65-75,5,5702.41015625,1345.1957,10059.625,.010314382,628
Infectious diseases,1,Tuberculosis,80,Medium,Female,65-75,-1,750.9902954101563,-76.739929,1578.7206,.075356916,628
Infectious diseases,1,Tuberculosis,80,Medium,Female,65-75,-2,0,0,0,,628
Infectious diseases,1,Tuberculosis,80,Medium,Female,65-75,-3,-243.7429809570313,-798.63672,311.15073,.38926509,628
Infectious diseases,1,Tuberculosis,80,Medium,Female,65-75,-4,426.2073669433594,-321.04489,1173.4596,.2636022,628
Infectious diseases,1,Tuberculosis,80,Medium,Female,65-75,-5,0,0,0,,628
Infectious diseases,1,Tuberculosis,80,High,Female,65-75,0,11023.0615234375,9002.5947,13043.528,1.0955991e-26,628
Infectious diseases,1,Tuberculosis,80,High,Female,65-75,1,6558.404296875,4638.8916,8477.917,2.1312341e-11,628
Infectious diseases,1,Tuberculosis,80,High,Female,65-75,2,6506.4921875,3994.4167,9018.5674,3.8431097e-07,628
Infectious diseases,1,Tuberculosis,80,High,Female,65-75,3,5897.84912109375,2744.0757,9051.623,.00024696978,628
Infectious diseases,1,Tuberculosis,80,High,Female,65-75,4,5822.19970703125,2180.3743,9464.0254,.0017275895,628
Infectious diseases,1,Tuberculosis,80,High,Female,65-75,5,5702.41015625,1345.1957,10059.625,.010314382,628
Infectious diseases,1,Tuberculosis,80,High,Female,65-75,-1,750.9902954101563,-76.739929,1578.7206,.075356916,628
Infectious diseases,1,Tuberculosis,80,High,Female,65-75,-2,0,0,0,,628
Infectious diseases,1,Tuberculosis,80,High,Female,65-75,-3,-243.7429809570313,-798.63672,311.15073,.38926509,628
Infectious diseases,1,Tuberculosis,80,High,Female,65-75,-4,426.2073669433594,-321.04489,1173.4596,.2636022,628
Infectious diseases,1,Tuberculosis,80,High,Female,65-75,-5,0,0,0,,628
Infectious diseases,1,Tuberculosis,80,Low,Male,25-44,0,8218.642578125,7040.7197,9396.5654,0,936
Infectious diseases,1,Tuberculosis,80,Low,Male,25-44,1,5782.94970703125,4373.2275,7192.6719,8.9622534e-16,936
Infectious diseases,1,Tuberculosis,80,Low,Male,25-44,2,4293.50244140625,2450.7964,6136.2085,4.9523255e-06,936
Infectious diseases,1,Tuberculosis,80,Low,Male,25-44,3,3117.697265625,983.20917,5252.1855,.0041986951,936
Infectious diseases,1,Tuberculosis,80,Low,Male,25-44,4,2334.810546875,-72.769043,4742.3901,.057333581,936
Infectious diseases,1,Tuberculosis,80,Low,Male,25-44,5,3129.92431640625,-28.220909,6288.0693,.05207834,936
Infectious diseases,1,Tuberculosis,80,Low,Male,25-44,-1,428.7805480957031,-9.6267052,867.18781,.05524281,936
Infectious diseases,1,Tuberculosis,80,Low,Male,25-44,-2,0,0,0,,936
Infectious diseases,1,Tuberculosis,80,Low,Male,25-44,-3,-113.8250350952148,-455.04819,227.39812,.5132305,936
Infectious diseases,1,Tuberculosis,80,Low,Male,25-44,-4,-131.8948059082031,-619.00983,355.22021,.59562403,936
Infectious diseases,1,Tuberculosis,80,Low,Male,25-44,-5,0,0,0,,936
Infectious diseases,1,Tuberculosis,80,Medium,Male,25-44,0,8218.642578125,7040.7197,9396.5654,0,936
Infectious diseases,1,Tuberculosis,80,Medium,Male,25-44,1,5782.94970703125,4373.2275,7192.6719,8.9622534e-16,936
Infectious diseases,1,Tuberculosis,80,Medium,Male,25-44,2,4293.50244140625,2450.7964,6136.2085,4.9523255e-06,936
Infectious diseases,1,Tuberculosis,80,Medium,Male,25-44,3,3117.697265625,983.20917,5252.1855,.0041986951,936
Infectious diseases,1,Tuberculosis,80,Medium,Male,25-44,4,2334.810546875,-72.769043,4742.3901,.057333581,936
Infectious diseases,1,Tuberculosis,80,Medium,Male,25-44,5,3129.92431640625,-28.220909,6288.0693,.05207834,936
Infectious diseases,1,Tuberculosis,80,Medium,Male,25-44,-1,428.7805480957031,-9.6267052,867.18781,.05524281,936
Infectious diseases,1,Tuberculosis,80,Medium,Male,25-44,-2,0,0,0,,936
Infectious diseases,1,Tuberculosis,80,Medium,Male,25-44,-3,-113.8250350952148,-455.04819,227.39812,.5132305,936
Infectious diseases,1,Tuberculosis,80,Medium,Male,25-44,-4,-131.8948059082031,-619.00983,355.22021,.59562403,936
Infectious diseases,1,Tuberculosis,80,Medium,Male,25-44,-5,0,0,0,,936
Infectious diseases,1,Tuberculosis,80,High,Male,25-44,0,8218.642578125,7040.7197,9396.5654,0,936
Infectious diseases,1,Tuberculosis,80,High,Male,25-44,1,5782.94970703125,4373.2275,7192.6719,8.9622534e-16,936
Infectious diseases,1,Tuberculosis,80,High,Male,25-44,2,4293.50244140625,2450.7964,6136.2085,4.9523255e-06,936
Infectious diseases,1,Tuberculosis,80,High,Male,25-44,3,3117.697265625,983.20917,5252.1855,.0041986951,936
Infectious diseases,1,Tuberculosis,80,High,Male,25-44,4,2334.810546875,-72.769043,4742.3901,.057333581,936
Infectious diseases,1,Tuberculosis,80,High,Male,25-44,5,3129.92431640625,-28.220909,6288.0693,.05207834,936
Infectious diseases,1,Tuberculosis,80,High,Male,25-44,-1,428.7805480957031,-9.6267052,867.18781,.05524281,936
Infectious diseases,1,Tuberculosis,80,High,Male,25-44,-2,0,0,0,,936
Infectious diseases,1,Tuberculosis,80,High,Male,25-44,-3,-113.8250350952148,-455.04819,227.39812,.5132305,936
Infectious diseases,1,Tuberculosis,80,High,Male,25-44,-4,-131.8948059082031,-619.00983,355.22021,.59562403,936
Infectious diseases,1,Tuberculosis,80,High,Male,25-44,-5,0,0,0,,936
Infectious diseases,1,Tuberculosis,80,Low,Male,45-64,0,9057.541015625,7487.9019,10627.181,1.1695456e-29,1251
Infectious diseases,1,Tuberculosis,80,Low,Male,45-64,1,5085.1220703125,3328.6003,6841.6436,1.3934560e-08,1251
Infectious diseases,1,Tuberculosis,80,Low,Male,45-64,2,1796.803833007813,-291.79007,3885.3977,.091762036,1251
Infectious diseases,1,Tuberculosis,80,Low,Male,45-64,3,40.44744110107422,-2686.3079,2767.2026,.97680575,1251
Infectious diseases,1,Tuberculosis,80,Low,Male,45-64,4,-935.835205078125,-3980.7002,2109.0298,.54690564,1251
Infectious diseases,1,Tuberculosis,80,Low,Male,45-64,5,-2299.8046875,-6031.9756,1432.3662,.22713439,1251
Infectious diseases,1,Tuberculosis,80,Low,Male,45-64,-1,905.572509765625,115.85269,1695.2924,.024605922,1251
Infectious diseases,1,Tuberculosis,80,Low,Male,45-64,-2,0,0,0,,1251
Infectious diseases,1,Tuberculosis,80,Low,Male,45-64,-3,143.0148162841797,-363.11243,649.14203,.57969439,1251
Infectious diseases,1,Tuberculosis,80,Low,Male,45-64,-4,-63.18785095214844,-579.82745,453.45178,.81054831,1251
Infectious diseases,1,Tuberculosis,80,Low,Male,45-64,-5,0,0,0,,1251
Infectious diseases,1,Tuberculosis,80,Medium,Male,45-64,0,9057.541015625,7487.9019,10627.181,1.1695456e-29,1251
Infectious diseases,1,Tuberculosis,80,Medium,Male,45-64,1,5085.1220703125,3328.6003,6841.6436,1.3934560e-08,1251
Infectious diseases,1,Tuberculosis,80,Medium,Male,45-64,2,1796.803833007813,-291.79007,3885.3977,.091762036,1251
Infectious diseases,1,Tuberculosis,80,Medium,Male,45-64,3,40.44744110107422,-2686.3079,2767.2026,.97680575,1251
Infectious diseases,1,Tuberculosis,80,Medium,Male,45-64,4,-935.835205078125,-3980.7002,2109.0298,.54690564,1251
Infectious diseases,1,Tuberculosis,80,Medium,Male,45-64,5,-2299.8046875,-6031.9756,1432.3662,.22713439,1251
Infectious diseases,1,Tuberculosis,80,Medium,Male,45-64,-1,905.572509765625,115.85269,1695.2924,.024605922,1251
Infectious diseases,1,Tuberculosis,80,Medium,Male,45-64,-2,0,0,0,,1251
Infectious diseases,1,Tuberculosis,80,Medium,Male,45-64,-3,143.0148162841797,-363.11243,649.14203,.57969439,1251
Infectious diseases,1,Tuberculosis,80,Medium,Male,45-64,-4,-63.18785095214844,-579.82745,453.45178,.81054831,1251
Infectious diseases,1,Tuberculosis,80,Medium,Male,45-64,-5,0,0,0,,1251
Infectious diseases,1,Tuberculosis,80,High,Male,45-64,0,9057.541015625,7487.9019,10627.181,1.1695456e-29,1251
Infectious diseases,1,Tuberculosis,80,High,Male,45-64,1,5085.1220703125,3328.6003,6841.6436,1.3934560e-08,1251
Infectious diseases,1,Tuberculosis,80,High,Male,45-64,2,1796.803833007813,-291.79007,3885.3977,.091762036,1251
Infectious diseases,1,Tuberculosis,80,High,Male,45-64,3,40.44744110107422,-2686.3079,2767.2026,.97680575,1251
Infectious diseases,1,Tuberculosis,80,High,Male,45-64,4,-935.835205078125,-3980.7002,2109.0298,.54690564,1251
Infectious diseases,1,Tuberculosis,80,High,Male,45-64,5,-2299.8046875,-6031.9756,1432.3662,.22713439,1251
Infectious diseases,1,Tuberculosis,80,High,Male,45-64,-1,905.572509765625,115.85269,1695.2924,.024605922,1251
Infectious diseases,1,Tuberculosis,80,High,Male,45-64,-2,0,0,0,,1251
Infectious diseases,1,Tuberculosis,80,High,Male,45-64,-3,143.0148162841797,-363.11243,649.14203,.57969439,1251
Infectious diseases,1,Tuberculosis,80,High,Male,45-64,-4,-63.18785095214844,-579.82745,453.45178,.81054831,1251
Infectious diseases,1,Tuberculosis,80,High,Male,45-64,-5,0,0,0,,1251
Infectious diseases,1,Tuberculosis,80,Low,Male,65-75,0,13036.2216796875,10405.94,15666.503,2.6238468e-22,805
Infectious diseases,1,Tuberculosis,80,Low,Male,65-75,1,6596.40380859375,3923.644,9269.1641,1.3161210e-06,805
Infectious diseases,1,Tuberculosis,80,Low,Male,65-75,2,3676.840576171875,393.78769,6959.8936,.028156903,805
Infectious diseases,1,Tuberculosis,80,Low,Male,65-75,3,1929.77099609375,-2082.396,5941.938,.345824,805
Infectious diseases,1,Tuberculosis,80,Low,Male,65-75,4,828.5841064453125,-3983.6992,5640.8672,.7357589,805
Infectious diseases,1,Tuberculosis,80,Low,Male,65-75,5,1974.088012695313,-3884.4998,7832.6758,.50897515,805
Infectious diseases,1,Tuberculosis,80,Low,Male,65-75,-1,1816.76416015625,351.55997,3281.9683,.015087126,805
Infectious diseases,1,Tuberculosis,80,Low,Male,65-75,-2,0,0,0,,805
Infectious diseases,1,Tuberculosis,80,Low,Male,65-75,-3,521.5114135742188,-259.61469,1302.6375,.19067822,805
Infectious diseases,1,Tuberculosis,80,Low,Male,65-75,-4,327.9809265136719,-501.56891,1157.5308,.43838134,805
